serial_no,slide_id,state,district,slide_name,road_location,latitude,longitude,material,movement_type,history
1630,AR/ANJ/91D12/2014/39,Arunachal Pradesh,Anjaw,37.6 km rockslide,H. M. C. Road,28.23969,96.52778,ROCK,TOPPLE,2013
1631,AP/LDV/82P16/2022/46,Arunachal Pradesh,Lower Dibang Valley,From Roing 23.8 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.240442,95.774201,ROCK,SLIDE,
1632,AP/LDV/82P16/2022/36,Arunachal Pradesh,Lower Dibang Valley,From Roing 37 kms along NH-313 towards Mayudia Pass,NH-313 (Roing-Anini road),28.240521,95.866592,DEBRIS,SLIDE,
1633,AP/LDV/82P16/2022/37,Arunachal Pradesh,Lower Dibang Valley,From Roing 37.12 kms along NH-313 towards Mayudia Pass,NH-313 (Roing-Anini road),28.241041,95.866387,ROCK,SLIDE,
1634,AP/LDV/82P16/2022/31,Arunachal Pradesh,Lower Dibang Valley,Mayudia Pass landslide.,NH-313 (Roing-Anini road),28.24175,95.925012,DEBRIS,SLIDE,
1635,AP/LDV/82P16/2022/30,Arunachal Pradesh,Lower Dibang Valley,Mayudia Pass landslide. From Mayudia Pass 0.2 kms along NH-313 towards Hunli,NH-313 (Roing-Anini road),28.242214,95.923556,DEBRIS,SLIDE,
1636,AR/S/82P04/2022/032,Arunachal Pradesh,Upper Siang,South of Jeru Slide 4,NH-513,28.242389,94.220861,DEBRIS,SLIDE,
1637,AP/ES/82P12/2022/80,Arunachal Pradesh,East Siang,From Bomjir 15.5 kms along NH-13 towards Pasighat,NH-313 (Roing-Pasighat road),28.242444,95.536828,ROCK,FALL,
1638,AP/LDV/82P16/2022/29,Arunachal Pradesh,Lower Dibang Valley,Mayudia Pass landslide. From Mayudia Pass 0.3 kms along NH-313 towards Hunli,NH-313 (Roing-Anini road),28.242782,95.922731,ROCK,SLIDE,
1639,AP/ES/82P12/2022/81,Arunachal Pradesh,East Siang,From Bomjir 15.3 kms along NH-13 towards Pasighat,NH-313 (Roing-Pasighat road),28.242969,95.537549,ROCK,SLIDE,
1640,AP/LDV/82P16/2022/40,Arunachal Pradesh,Lower Dibang Valley,From Roing 24.4 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.242997,95.772144,DEBRIS,SLIDE,
1641,AP/LDV/82P16/2022/27,Arunachal Pradesh,Lower Dibang Valley,Mayudia Pass landslide. From Mayudia Pass 0.45 kms along NH-313 towards Hunli,NH-313 (Roing-Anini road),28.243182,95.921338,ROCK,SLIDE,
1642,AP/LDV/82P16/2022/28,Arunachal Pradesh,Lower Dibang Valley,Mayudia Pass landslide.From Mayudia Pass 0.4 kms along NH-313 towards Hunli,NH-313 (Roing-Anini road),28.243322,95.921911,ROCK,SLIDE,
1643,AP/ES/82P12/2022/82,Arunachal Pradesh,East Siang,From Bomjir 15.1 kms along NH-13 towards Pasighat,NH-313 (Roing-Pasighat road),28.243417,95.538216,DEBRIS,SLIDE,
1644,AP/LDV/82P15/2022/21,Arunachal Pradesh,Lower Dibang Valley,From Roing 45.3 kms along NH-313 towards Mayudia Pass,NH-313 (Roing-Anini road),28.243461,95.894049,ROCK,SLIDE,
1645,AP/LDV/82P16/2022/43,Arunachal Pradesh,Lower Dibang Valley,From Roing 24.8 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.244851,95.773499,ROCK,SLIDE,
1646,AP/LDV/82P16/2022/26,Arunachal Pradesh,Lower Dibang Valley,From Mayudia Pass 1.2 kms along NH- 313 towards Hunli,NH-313 (Roing-Anini road),28.244966,95.914872,ROCK,SLIDE,
1647,AP/LDV/82P16/2022/25,Arunachal Pradesh,Lower Dibang Valley,From Mayudia Pass 1.34 kms along NH-313 towards Hunli,NH-313 (Roing-Anini road),28.244975,95.914094,ROCK,SLIDE,
1648,AP/LDV/82P16/2022/42,Arunachal Pradesh,Lower Dibang Valley,From Roing 24.9 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.245016,95.77363,DEBRIS,SLIDE,
1649,AP/LDV/82P16/2022/41,Arunachal Pradesh,Lower Dibang Valley,From Roing 25.1 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.245371,95.774057,DEBRIS,SLIDE,
1650,AP/LDV/82P16/2022/35,Arunachal Pradesh,Lower Dibang Valley,From Roing 44.5 kms along NH-313 towards Mayudia Pass,NH-313 (Roing-Anini road),28.246304,95.889037,ROCK,SLIDE,
1651,AP/LDV/82P16/2022/77,Arunachal Pradesh,Lower Dibang Valley,From Bomjir 14.3 kms along NH-13 towards Pasighat,NH-313 (Roing-Pasighat road),28.246512,95.541646,ROCK,SLIDE,
1652,AP/LDV/82P16/2022/78,Arunachal Pradesh,Lower Dibang Valley,From Bomjir 13.6 kms along NH-13 towards Pasighat,NH-313 (Roing-Pasighat road),28.249718,95.546273,DEBRIS,SLIDE,
1653,AP/LDV/82P11/2022/LS71,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,"NH-13, towards sisseri bridge",28.251139,95.55011,DEBRIS,SLIDE,
1654,AR/ANJ/91D11/2014/38,Arunachal Pradesh,Anjaw,,H. M. C. Road,28.25203,96.54264,DEBRIS,SLIDE,2013
1655,AP/LDV/82P16/2022/45,Arunachal Pradesh,Lower Dibang Valley,From Roing 26.2 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.252176,95.775797,ROCK,SLIDE,
1656,AP/LDV/82P15/2022/18,Arunachal Pradesh,Lower Dibang Valley,500 m south from landslide no. 44,Newly connstructing Roing- Hunli/ Anini road NH-313,28.252507,95.781741,DEBRIS,SLIDE,
1657,AP/LDV/82P16/2022/24,Arunachal Pradesh,Lower Dibang Valley,From Mayudia Pass 3.1 kms along NH- 313 towards Hunli,NH-313 (Roing-Anini road),28.253453,95.908055,ROCK,SLIDE,
1658,AP/LDV/82P11/2022/LS72,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,"NH-13, towards Sesseri bridge",28.253915,95.578439,DEBRIS,SLIDE,
1659,AP/LDV/82P11/2022/LS73,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,"NH-13, near Sesseri bridge",28.254509,95.581558,DEBRIS,SLIDE,
1660,AP/LDV/82P11/2022/LS74,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,"NH-13, Sesseri Bridge",28.255059,95.576996,DEBRIS,SLIDE,
1661,AP/E-Siang/82P8/2021/LS24,Arunachal Pradesh,Lower Dibang Valley,LS-24,NH-13,28.255261,95.582613,ROCK,WEDGE FAILURE,
1662,AP/LDV/82P11/2022/LS75,Arunachal Pradesh,Lower Dibang Valley,LS-75,NH-13,28.255355,95.551658,DEBRIS,SLIDE,
1663,AP/E-Siang/82P8/2021/LS25,Arunachal Pradesh,Lower Dibang Valley,LS-25,"NH-13, towards Rengging",28.255703,95.55061,ROCK,WEDGE FAILURE,
1664,AP/LDV/82P15/2022/23,Arunachal Pradesh,Lower Dibang Valley,From Mayudia Pass 3.5 kms along NH-313 towards Hunli,NH-313 (Roing-Anini road),28.255967,95.907144,ROCK,SLIDE,
1665,AP/E-Siang/82P8/2021/LS26,Arunachal Pradesh,Lower Dibang Valley,LS-26,NH-13,28.256126,95.576152,DEBRIS,SLIDE,
1666,AP/LDV/82P11/2022/LS77,Arunachal Pradesh,Lower Dibang Valley,LS-77,NH-13,28.256397,95.550978,DEBRIS,SLIDE,
1667,AP/LDV/82P11/2022/LS76,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,"NH-13, towards Sesseri bridge",28.256434,95.57515,DEBRIS,SLIDE,
1668,AP/LDV/82P11/2022/LS84,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,"NH-13, Sesseri Bridge",28.25701,95.551656,DEBRIS,SLIDE,
1669,AP/LDV/82P15/2022/20,Arunachal Pradesh,Lower Dibang Valley,From Roing 26.8 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.257258,95.777764,DEBRIS,SLIDE,
1670,AP/E-Siang/82P8/2021/LS27,Arunachal Pradesh,Lower Dibang Valley,LS-27,"NH-513, towards Bodak village",28.25736,95.55087,DEBRIS,SLIDE,
1671,AP/LDV/82P16/2022/44,Arunachal Pradesh,Lower Dibang Valley,From Roing 27.2 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.257991,95.781619,DEBRIS,SLIDE,
1672,AP/LDV/82P/11/2022/LS-85,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,Sisseri Bridge.,28.258122,95.55209,DEBRIS,SLIDE,
1673,AP/LDV/82P/11/2022/LS-86,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,Sisseri bridge,28.258144,95.551252,DEBRIS,SLIDE,
1674,AR/ANJ/91D11/2014/32,Arunachal Pradesh,Anjaw,Metumna slide,H.M.C. Road,28.25897,96.54433,ROCK,TOPPLE,2013
1675,AP/LDV/82P15/2022/17,Arunachal Pradesh,Lower Dibang Valley,From Roing 27.5 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.259524,95.780336,DEBRIS,SLIDE,
1676,AP/LDV/82P/11/2022/LS-87,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,Sisseri bridge.,28.259561,95.568965,DEBRIS,SLIDE,
1677,AR/ESI/82L15/2022/54,Arunachal Pradesh,East Siang,Sangram Bridge-Boleng Road Slide,Sangram Bridge-Boleng Road,28.260051,94.984752,ROCK_CUM_DEBRIS,SLIDE,
1678,AP/LDV/82P15/2022/22,Arunachal Pradesh,Lower Dibang Valley,From Mayudia Pass 4.5 kms along NH- 313 towards Hunli,NH-313 (Roing-Anini road),28.26053,95.904556,ROCK,SLIDE,
1679,AP/LDV/82P/11/2022/LS-88,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,Sisseri bridge,28.261147,95.567331,DEBRIS,SLIDE,
1680,AP/LDV/82P/11/2022/LS-89,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,Sisseri bridge,28.261379,95.566909,ROCK,WEDGE FAILURE,
1681,AP/LDV/82P/11/2022/LS-90,Arunachal Pradesh,Lower Dibang Valley,Near Sisseri bridge slide,Near Sisseri bridge,28.261999,95.56626,DEBRIS,SLIDE,
1682,AP/LDV/83P/11/2022/LS-91,Arunachal Pradesh,Lower Dibang Valley,Sisseri bridge slide,West ofSisseri bridge slide.,28.262338,95.565698,DEBRIS,SLIDE,
1683,AR/ANJ/91D11/2014/37,Arunachal Pradesh,Anjaw,,H. M. C. Road,28.2625,96.5465,ROCK,SLIDE,2012
1684,AP/LDV/82P/11/2022/LS-92,Arunachal Pradesh,Lower Dibang Valley,West Sisseri bridge slide,NH-13.,28.262806,95.565421,DEBRIS,SLIDE,
1685,AP/LDV/82P11/2022/LS83,Arunachal Pradesh,Lower Dibang Valley,LS-83,NH-13,28.262879,95.551911,DEBRIS,SLIDE,
1686,AP/LDV/82P/11/2022/LS-93,Arunachal Pradesh,Lower Dibang Valley,West of Sisseri bridge,Western bank of Sisseri river,28.262989,95.59932,DEBRIS,SLIDE,
1687,AP/E-Siang/82P8/2021/LS28,Arunachal Pradesh,Lower Dibang Valley,LS-28,NH-513,28.263228,95.570962,DEBRIS,SLIDE,
1688,AP/LDV/82P/11/2022/LS-94,Arunachal Pradesh,Lower Dibang Valley,West Sessiri bridge,NH-13,28.263468,95.570661,ROCK,WEDGE FAILURE,
1689,AP/LDV/82P/11/2022/LS-95,Arunachal Pradesh,Lower Dibang Valley,West Sessiri bridge,NH-13,28.263731,95.551326,DEBRIS,SLIDE,
1690,AP/LDV/82P/14/2022/LS-96,Arunachal Pradesh,Lower Dibang Valley,,NH-313,28.264331,95.565798,DEBRIS,SLIDE,
1691,AP/E-Siang/82P8/2022/LS30,Arunachal Pradesh,Lower Dibang Valley,Mebo Slide,"NH-13, NE of Mebo village",28.2646,95.571519,DEBRIS,SLIDE,
1692,AP/E-Siang/82P8/2021/LS29,Arunachal Pradesh,Lower Dibang Valley,LS-29,NH-513,28.264888,95.550575,ROCK,WEDGE FAILURE,
1693,AR/ANJ/91D11/2014/36,Arunachal Pradesh,Anjaw,,H. M. C. Road,28.26522,96.57889,DEBRIS,FLOW,2013
1694,AP/E-Siang/82P8/2022/LS31,Arunachal Pradesh,Lower Dibang Valley,Mebo Slide,"NH-13, NE of Mebo village",28.265266,95.56964,DEBRIS,SLIDE,
1695,AP/E-Siang/82P8/2022/LS32,Arunachal Pradesh,Lower Dibang Valley,Mebo Slide,"NH-13, NE of Mebo village",28.265532,95.549321,DEBRIS,SLIDE,
1696,AP/DV/82P/14/2022/LS-97,Arunachal Pradesh,Lower Dibang Valley,,NH-313,28.265561,95.562854,DEBRIS,SLIDE,
1697,AP/DV/82P/14/2022/LS-98,Arunachal Pradesh,Lower Dibang Valley,,NH-313,28.265563,95.563438,DEBRIS,SLIDE,
1698,AP/DV/82P/13/2022/LS-149,Arunachal Pradesh,Lower Dibang Valley,Anini-Etalin slide,Anini-Etalin road section,28.265803,95.570892,DEBRIS,SLIDE,
1699,AP/E-Siang/82P8/2022/LS33,Arunachal Pradesh,Lower Dibang Valley,Mebo Slide,"NH-13, NE of Mebo village",28.265836,95.563875,DEBRIS,SLIDE,
1700,AR/ESI/82L15/2022/55,Arunachal Pradesh,East Siang,Sangram Bridge-Boleng Road Slide,Sangram Bridge-Boleng Road,28.265963,94.983464,ROCK_CUM_DEBRIS,SLIDE,
1701,AP/DV/82P/14/2022/LS-100,Arunachal Pradesh,Lower Dibang Valley,,NH-313,28.265965,95.560934,DEBRIS,SLIDE,
1702,AP/DV/82P/14/2022/LS-99,Arunachal Pradesh,Lower Dibang Valley,,NH-313,28.266271,95.609385,DEBRIS,SLIDE,
1703,AP/DV/83P/14/2022/LS-101,Arunachal Pradesh,Lower Dibang Valley,<Null>,NH-313,28.266795,95.607261,DEBRIS,SLIDE,
1704,AP/LDV/82P15/2022/16,Arunachal Pradesh,Lower Dibang Valley,From Roing 29 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.266807,95.789109,DEBRIS,SLIDE,
1705,AR/US/82P04/2022/016,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 7,NH-513,28.266889,95.21425,DEBRIS,SLIDE,
1706,AP/DV/84P/14/2022/LS-102,Arunachal Pradesh,Lower Dibang Valley,Anini Slide,"NH-13, Etalin to Anini",28.267216,95.559542,DEBRIS,SLIDE,
1707,AP/E-Siang/82P8/2022/LS34,Arunachal Pradesh,Lower Dibang Valley,Mebo Slide,"NH-13, nE of Mebo village",28.267526,95.561048,DEBRIS,SLIDE,
1708,AP/LD/82P/14/2022/LS-103,Arunachal Pradesh,Lower Dibang Valley,<Null>,"NH-13, Etalin to Anini",28.267726,95.551477,DEBRIS,SLIDE,
1709,AR/ANJ/91D11/2014/29,Arunachal Pradesh,Anjaw,Chipru slide,HMC road,28.26786,96.55781,ROCK,FLOW,2013
1710,AR/ANJ/91D11/2014/31,Arunachal Pradesh,Anjaw,,H. M. C. Road,28.26814,96.55728,ROCK,SLIDE,2013
1711,AP/E-Siang/82P8/2022/LS35,Arunachal Pradesh,Lower Dibang Valley,Mebo Slide,"NH-13, nE of Mebo village, upstream of River",28.26825,95.555457,DEBRIS,SLIDE,
1712,AP/E-Siang/82P8/2022/LS36,Arunachal Pradesh,Lower Dibang Valley,LS-36,"NH-13, NE of Siluk village",28.269062,95.610767,DEBRIS,SLIDE,
1713,AR/ESI/82L15/2022/56,Arunachal Pradesh,East Siang,Boleng Road Slide,Boleng Road,28.269497,94.982531,ROCK_CUM_DEBRIS,SLIDE,
1714,AP/E-Siang/82P8/2022/LS37,Arunachal Pradesh,Lower Dibang Valley,LS-37,"NH-13, Sesseri Bridge",28.26986,95.610757,DEBRIS,SLIDE,
1715,AP/LDV/82P16/2022/152,Arunachal Pradesh,Lower Dibang Valley,,,28.27138,95.90606,ROCK,SLIDE,
1716,AR/US/82P04/2022/017,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 8,NH-513,28.272,95.208417,DEBRIS,SLIDE,
1717,AP/LDV/82P15/2022/15,Arunachal Pradesh,Lower Dibang Valley,From Roing 29.8 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.273544,95.789425,DEBRIS,SLIDE,
1718,AR/ANJ/91D11/2014/30,Arunachal Pradesh,Anjaw,,HMC road,28.27378,96.57031,DEBRIS,SLIDE,2012
1719,AR/ESI/82L15/2022/57,Arunachal Pradesh,East Siang,Sangram Bridge-Boleng Road Slide,Sangram Bridge-Boleng Road,28.274019,94.962496,ROCK_CUM_DEBRIS,SLIDE,
1720,AP/LDV/82P15/2022/14,Arunachal Pradesh,Lower Dibang Valley,From Roing 30.4 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.277716,95.789358,DEBRIS,SLIDE,
1721,AR/ESI/82L15/2022/58,Arunachal Pradesh,East Siang,Sangram Bridge-Boleng Road Slide,Sangram Bridge-Boleng Road,28.280246,94.953896,ROCK_CUM_DEBRIS,SLIDE,
1722,AR/US/82P04/2022/018,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 9,NH-513,28.2805,95.201556,SOIL,SLIDE,
1723,AR/WSI/82L15/2022/53,Arunachal Pradesh,West Siang,Gebo-Rumgog Road Slide,Gebo-Rumgog Road,28.2823,94.863031,ROCK_CUM_DEBRIS,SLIDE,
1724,AR/ANJ/91D12/2014/08,Arunachal Pradesh,Anjaw,Chipra rock slide,HMC road,28.28331,96.58094,ROCK,SLIDE,
1725,AR/ANJ/91D11/2014/17,Arunachal Pradesh,Anjaw,,HMC road,28.28386,96.58275,DEBRIS,SLIDE,2013
1726,AP/LDV/82P16/2022/153,Arunachal Pradesh,Lower Dibang Valley,From Mayudia Pass 10.75 kms along NH-313 towards Hunli,NH-313 (Roing-Anini road),28.286447,95.920837,ROCK,SLIDE,
1727,AR/ESI/82L15/2022/59,Arunachal Pradesh,East Siang,Sangram Bridge-Boleng Road Slide,Sangram Bridge-Boleng Road,28.287317,94.947651,ROCK_CUM_DEBRIS,SLIDE,
1728,AR/ANJ/91D11/2014/35,Arunachal Pradesh,Anjaw,,H. M. C. Road,28.28778,96.57928,ROCK,SLIDE,2013
1729,AP/LDV/82P15/2022/12,Arunachal Pradesh,Lower Dibang Valley,From Roing 32 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.289254,95.785468,ROCK,SLIDE,
1730,AR/US/82P04/2022/025,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 16,NH-513,28.291556,95.199111,DEBRIS,SLIDE,
1731,AP/DV/82P15/2022/13,Arunachal Pradesh,Dibang Valley,0.7 km west of landslide no. 12,Newly connstructing Roing- Hunli/ Anini road NH-313,28.291703,95.77618,ROCK,SLIDE,
1732,AP/LDV/82P16/2022/154,Arunachal Pradesh,Lower Dibang Valley,65kms landslide. From Mayudia Pass 11.9 kms along NH-313 towards Hunli,NH-313 (Roing-Anini road),28.296668,95.92282,DEBRIS,SLIDE,
1733,AP/DV/82P15/2022/11,Arunachal Pradesh,Dibang Valley,From Roing 33.4 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.297476,95.791016,DEBRIS,SLIDE,
1734,AR/US/82P04/2022/024,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 15,NH-513,28.301694,95.195361,DEBRIS,SLIDE,
1735,AR/ESI/82L15/2022/60,Arunachal Pradesh,East Siang,Sangram Bridge-Boleng Road Slide,Sangram Bridge-Boleng Road,28.303771,94.948727,ROCK_CUM_DEBRIS,SLIDE,
1736,AP/LDV/82P16/2022/117,Arunachal Pradesh,Lower Dibang Valley,From Hunli 10.2 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.308592,95.971041,DEBRIS,SLIDE,
1737,AP/LDV/82P16/2022/116,Arunachal Pradesh,Lower Dibang Valley,From Hunli 10.4 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.308841,95.973238,DEBRIS,SLIDE,
1738,AP/LDV/82P16/2022/109,Arunachal Pradesh,Lower Dibang Valley,From Hunli 9.5 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.308943,95.966462,DEBRIS,SLIDE,
1739,AP/LDV/82P15/2022/19,Arunachal Pradesh,Dibang Valley,13 km NE of Dambuk,NH-313 (Roing-Pasighat road),28.309002,95.754702,ROCK,SLIDE,
1740,AP/LDV/82P16/2022/108,Arunachal Pradesh,Lower Dibang Valley,From Hunli 9.66 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.309676,95.967453,DEBRIS,SLIDE,
1741,AP/LDV/82P16/2022/112,Arunachal Pradesh,Lower Dibang Valley,From Hunli 11.7 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.30984,95.984084,ROCK,SLIDE,
1742,AP/LDV/82P16/2022/151,Arunachal Pradesh,Lower Dibang Valley,Hunli landslide. From Mayudia Pass 27.6 kms along NH-313 towards Hunli,NH-313 (Roing-Anini road),28.309975,95.952909,ROCK,FALL,
1743,AR/US/82P04/2022/019,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 10,NH-513,28.3105,95.197472,SOIL,SLIDE,
1744,AR/WSI/82L11/2021/16,Arunachal Pradesh,West Siang,Kamba-Kaying road slide,Aalo-Kaying Highway,28.310626,94.675637,DEBRIS,SLIDE,
1745,AP/LDV/82P16/2022/113,Arunachal Pradesh,Lower Dibang Valley,From Hunli 11.4 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.31085,95.979868,DEBRIS,SLIDE,
1746,AR/ANJ/91D11/2014/34,Arunachal Pradesh,Anjaw,Chaglogamnala slide,Village road,28.31211,96.61719,DEBRIS,TOPPLE,2013
1747,AP/LDV/82P16/2022/114,Arunachal Pradesh,Lower Dibang Valley,From Hunli 11 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.312731,95.975665,DEBRIS,SLIDE,
1748,AP/LDV/82P16/2022/115,Arunachal Pradesh,Lower Dibang Valley,From Hunli 11.1 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.312795,95.97654,DEBRIS,SLIDE,
1749,AP/LDV/82P16/2022/110,Arunachal Pradesh,Lower Dibang Valley,From Hunli 8.3 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.313528,95.966611,ROCK,SLIDE,
1750,AP/LDV/82P16/2022/118,Arunachal Pradesh,Lower Dibang Valley,From Hunli 7.6 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.314581,95.966345,DEBRIS,SLIDE,
1751,AP/LDV/82P16/2022/111,Arunachal Pradesh,Lower Dibang Valley,,,28.315484,95.982181,ROCK,SLIDE,
1752,AR/ANJ/91D11/2014/33,Arunachal Pradesh,Anjaw,Toflagam slide,H.M.C. Road,28.31658,96.61508,DEBRIS,SLIDE,2013
1753,AP/LDV/82P16/2022/120,Arunachal Pradesh,Lower Dibang Valley,From Hunli 2.1 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.31731,95.956718,DEBRIS,SLIDE,
1754,AP/LDV/82P16/2022/121,Arunachal Pradesh,Lower Dibang Valley,From Hunli 1.5 km along HMH road,Hunli-Metengliang-Hayuliang (HMH) road,28.319141,95.956918,DEBRIS,SLIDE,
1755,AP/DV/82P15/2022/105,Arunachal Pradesh,Dibang Valley,From Roing 36.8 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.321143,95.779346,DEBRIS,SLIDE,
1756,AP/DV/82P15/2022/8,Arunachal Pradesh,Dibang Valley,From Roing 37.2 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.32225,95.780295,ROCK,FALL,
1757,AR/US/82P04/2022/023,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 14,NH-513,28.322889,95.203694,DEBRIS,SLIDE,
1758,AP/DV/82P15/2022/10,Arunachal Pradesh,Dibang Valley,From Roing 37.3 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.327545,95.783923,DEBRIS,SLIDE,
1759,AP/DV/82P15/2022/9,Arunachal Pradesh,Dibang Valley,From Roing 38 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.330336,95.794313,ROCK,FALL,
1760,AP/DV/82P15/2022/106,Arunachal Pradesh,Dibang Valley,From Roing 37.6 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.335249,95.788465,ROCK,SLIDE,
1761,AR/ESI/82L15/2022/62,Arunachal Pradesh,East Siang,Boleng-Dite Dime Road Slide,Boleng-Dite Dime Road,28.335376,94.956509,ROCK_CUM_DEBRIS,SLIDE,
1762,AP/DV/82P15/2022/107,Arunachal Pradesh,Dibang Valley,From Roing 37.6 kms along NH-313 towards Hunli,Newly connstructing Roing- Hunli/ Anini road NH-313,28.33836,95.781715,DEBRIS,SLIDE,
1763,AR/ESI/82L15/2022/61,Arunachal Pradesh,East Siang,Boleng-Dite Dime Road Slide,Boleng-Dite Dime Road,28.342551,94.987136,ROCK_CUM_DEBRIS,SLIDE,
1764,AR/WSI/82L11/2021/17,Arunachal Pradesh,West Siang,Kamba-Kaying road slide,Aalo-Kaying Highway,28.355501,94.679544,DEBRIS,SLIDE,
1765,AP/LDV/82P16/2022/131,Arunachal Pradesh,Lower Dibang Valley,From Hunli 16.2 kms along NH-313 towards Anini,NH-313 (Roing-Anini road),28.359553,95.948576,ROCK,FALL,
1766,AR/US/82P04/2022/022,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 13,NH-513,28.366417,95.221194,DEBRIS,SLIDE,
1767,AR/US/82P04/2022/020,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 11,NH-513,28.378694,95.230667,DEBRIS,SLIDE,
1768,AR/US/82P04/2022/021,Arunachal Pradesh,Upper Siang,Pasighat-Yingkiong road Slide 12,NH-513,28.384833,95.233806,DEBRIS,SLIDE,
1769,AR/US/82P04/2022/042,Arunachal Pradesh,Upper Siang,Pasi-Tinali Slide 1,NH 513,28.386722,95.240833,DEBRIS,SLIDE,
1770,AR/US/82P04/2022/043,Arunachal Pradesh,Upper Siang,Pasi-Tinali Slide 2,NH 513,28.386806,95.240111,ROCK,SLIDE,
1771,ARA/DIB/82P15/2024/01,Arunachal Pradesh,Lower Dibang Valley,,,28.38919722,95.92776111,ROCK,FLOW,24 April 2024
1772,AR/US/82P04/2022/041,Arunachal Pradesh,Upper Siang,Dumro-Kumko Slide 4,NH 513,28.399111,95.241361,DEBRIS,SLIDE,
1773,AR/US/82P04/2022/044,Arunachal Pradesh,Upper Siang,Dumro-Kumko Slide 5,NH 513,28.402139,95.243944,DEBRIS,SLIDE,
1774,AR/US/82P04/2022/040,Arunachal Pradesh,Upper Siang,Dumro-Kumko Slide 3,NH 513,28.402417,95.245944,DEBRIS,SLIDE,
1775,AR/US/82P04/2022/039,Arunachal Pradesh,Upper Siang,Dumro-Kumko Slide 2,NH 513,28.412722,95.247722,DEBRIS,SLIDE,
1776,AR/US/82P04/2022/038,Arunachal Pradesh,Upper Siang,Dumro-Kumko Slide 1,NH 513,28.415028,95.247083,DEBRIS,SLIDE,
1777,AR/WSI/82L11/2021/18,Arunachal Pradesh,West Siang,Kaying- Thumbin road slide,Kaying-Thumbin road,28.42636,94.6774,ROCK_CUM_DEBRIS,SLIDE,
